Date,Revenue,Year,Month,rolling_mean,rolling_std
2020-12-18,0.7200461699999998,0.0,0.0,0.09123017036666425,0.009607716668405208
2020-12-19,-0.1687964200000014,0.0,0.0,0.08534595490000108,-0.011501213561746049
2020-12-20,0.17942762000000023,0.0,0.0,0.08133277179999965,0.007147298055401374
2020-12-21,0.2024382400000011,0.0,0.0,0.06835057926666721,0.03635729899093676
2020-12-22,0.2503085599999988,0.0,0.0,0.08910898726666616,0.028877426932981898
2020-12-23,-0.08743848999999848,0.0,0.0,0.051114928666669,0.04259349263458456
2020-12-24,0.1922675199999997,0.0,0.0,0.057951548666665076,0.04819419047082629
2020-12-25,-0.10786335000000058,0.0,0.0,0.03014840566666699,0.03311833703731337
2020-12-26,-0.16972464999999914,0.0,0.0,0.05225553833333407,0.024088773718759726
2020-12-27,0.34831245999999894,0.0,0.0,0.057946176999998045,0.038802304874834714
2020-12-28,0.3196658800000005,0.0,0.0,0.08155711680000088,0.0435923912953744
2020-12-29,0.1502074699999998,0.0,0.0,0.06491279166666608,0.05395483687139091
2020-12-30,-0.44624285000000086,0.0,0.0,0.05999907733333387,0.02332506019561431
2020-12-31,-0.14120411999999938,0.0,0.0,0.06121074933333226,0.010842803856984995
2021-01-01,0.41553915000000075,1.0,-11.0,0.07584555433333406,0.02214318823963901
2021-01-02,-1.10819403,0.0,0.0,0.03770735066666653,-0.009527483776687218
2021-01-03,0.9619474999999991,0.0,0.0,0.0864744858999984,-0.008585757565541474
2021-01-04,-0.351246999999999,0.0,0.0,0.06676965653333689,-0.014941422967587714
2021-01-05,-0.6406965500000013,0.0,0.0,0.05241794026666469,-0.0362888818276752
2021-01-06,-0.26200311999999926,0.0,0.0,0.058458416999998875,-0.06640089585809439
2021-01-07,-0.6284555400000009,0.0,0.0,0.049262866500003,-0.08961989846804141
2021-01-08,-0.09436964000000003,0.0,0.0,0.02979597956666602,-0.05306516655499216
2021-01-09,0.3236832700000001,0.0,0.0,0.05637891933333172,-0.11998115944733434
2021-01-10,0.2293686000000008,0.0,0.0,0.028071794100000602,-0.041648554593315845
2021-01-11,-0.24091753000000082,0.0,0.0,0.006732803333333592,-0.00973735518201635
2021-01-12,0.38118397000000037,0.0,0.0,0.0284050330000003,-0.04094356980614955
2021-01-13,-0.1260902599999998,0.0,0.0,-0.011784841000000768,0.008596222182031599
2021-01-14,0.8063651099999998,0.0,0.0,0.02688981500000054,-0.010237629123453273
2021-01-15,-0.21717538000000047,0.0,0.0,0.0014003723333342322,-0.00019663381606149777
2021-01-16,0.7439474000000015,0.0,0.0,0.0478096663333325,-0.004945091966318871
2021-01-17,0.3357695199999995,0.0,0.0,0.0350004446666663,0.02359028690087106
2021-01-18,-0.3119985199999995,0.0,0.0,0.030227041333333204,0.007044637881064131
2021-01-19,-0.8551810900000003,0.0,0.0,-0.0042599156666653926,0.001327687612708961
2021-01-20,-0.4559919299999997,0.0,0.0,-0.026207588000000115,0.01256385848422803
2021-01-21,0.09829144999999961,0.0,0.0,-0.03127482500000056,0.005193567537818966
2021-01-22,-0.2325313100000006,0.0,0.0,-0.036111252333334676,0.012728068547021798
2021-01-23,-0.23140622000000022,0.0,0.0,-0.05023371033333035,0.015616170313603739
2021-01-24,0.9334957199999998,0.0,0.0,-0.015521741333335726,-0.005257700807613119
2021-01-25,-0.08966170999999967,0.0,0.0,-0.012852976666666294,-0.0022090107095711353
2021-01-26,-0.5993026500000003,0.0,0.0,-0.04444014700000132,-0.0013570747752986723
2021-01-27,1.2300165300000003,0.0,0.0,-0.014095125333332348,-0.017247862196844377
2021-01-28,-0.22335215999999924,0.0,0.0,-0.026547112999999456,-0.03303607510353068
2021-01-29,0.6309681400000002,0.0,0.0,0.009359919999997857,0.013297039969585978
2021-01-30,-0.15217490000000033,0.0,0.0,0.008994227333335658,0.01040210570996225
2021-01-31,0.3958322499999998,0.0,0.0,0.008337330666666531,0.014454450727366508
2021-02-01,-0.5657852299999995,0.0,1.0,0.026417623999998696,0.011579004308025387
2021-02-02,0.2706265299999995,0.0,0.0,0.003373591666667508,0.004427586202782052
2021-02-03,0.050632999999999484,0.0,0.0,0.016769591666665917,0.017798041859276914
2021-02-04,0.009626260000000997,0.0,0.0,0.03844701866666611,0.02124175450705834
2021-02-05,-0.22874156000000134,0.0,0.0,0.03955573733333395,0.005983665628681911
2021-02-06,0.37067655000000066,0.0,0.0,0.07286014033333466,-0.0075394810756760355
2021-02-07,-0.5640543499999993,0.0,0.0,0.05720398333333243,-0.0381368618235014
2021-02-08,-0.12020039999999987,0.0,0.0,0.04240786099999916,-0.02630821234692904
2021-02-09,0.18378341999999925,0.0,0.0,0.04088835500000165,-0.015822815032290993
2021-02-10,0.23470600000000097,0.0,0.0,0.05674247266666477,-0.027347240574678078
2021-02-11,-0.36414728000000096,0.0,0.0,0.031898097666667624,-0.01779599640398577
2021-02-12,0.1496090799999994,0.0,0.0,0.041088075666667834,-0.025462411880926128
2021-02-13,-0.5735414099999989,0.0,0.0,-0.0049088083333348465,0.002265640642984512
2021-02-14,0.2733946300000003,0.0,0.0,0.011443525333334037,-0.004799830824099627
2021-02-15,-0.7432800799999999,0.0,0.0,-0.03813072400000017,0.014961346557291755
2021-02-16,0.6139300099999989,0.0,0.0,-0.028858707666666206,-0.013895600249180129
2021-02-17,-0.5544541299999999,0.0,0.0,-0.03694056133333312,0.007664468157184023
2021-02-18,-0.6468094499999992,0.0,0.0,-0.029994839999998746,0.04168168075484002
2021-02-19,0.4654205099999995,0.0,0.0,0.0007189079999978532,-0.0009450648852504795
2021-02-20,0.25808067999999906,0.0,0.0,0.006045215666667048,-0.006284594080012473
2021-02-21,0.009618130000001557,0.0,0.0,0.014116863666666646,-0.017781901989523785
2021-02-22,0.5919220200000002,0.0,0.0,0.04156113833333208,-0.04409227645120295
2021-02-23,0.21081902999999969,0.0,0.0,0.017471915333336696,-0.0022023635600944003
2021-02-24,-0.5450064900000005,0.0,0.0,0.0022937559999984813,-0.0016468462181378207
2021-02-25,-0.4512067300000009,0.0,0.0,0.007230286666667141,-0.012267484900360781
2021-02-26,0.7298876200000013,0.0,0.0,-0.009440677000000619,-0.0009413983962144323
2021-02-27,-0.6566872400000001,0.0,0.0,-0.023885179666667256,0.01612176905558238
2021-02-28,0.6572582799999989,0.0,0.0,-0.02300884166666428,-0.012487550448066043
2021-03-01,0.13175181999999985,0.0,1.0,-0.013544617666667591,-0.007686430690614698
2021-03-02,0.14453491000000085,0.0,0.0,-0.02192119566666939,-0.02486537547471146
2021-03-03,0.6156438899999994,0.0,0.0,0.01745977500000251,0.020788460297762157
2021-03-04,0.8074597900000011,0.0,0.0,0.03535421700000008,0.07082171725466457
2021-03-05,-0.8929626800000001,0.0,0.0,0.0039010276666662236,0.004487942921103327
2021-03-06,0.3078111099999994,0.0,0.0,0.013840522666667354,0.019007325734778258
2021-03-07,0.06225352999999956,0.0,0.0,0.023540359000000066,0.027416342604646426
2021-03-08,0.03544979000000126,0.0,0.0,0.012366133666665391,0.017407508087745605
2021-03-09,0.24189958000000011,0.0,0.0,0.03923126466666638,0.042230443890186375
2021-03-10,-0.42237441000000153,0.0,0.0,0.029158797666665848,0.017671353325173778
2021-03-11,0.5922923700000009,0.0,0.0,0.04277576266666827,0.04505875053663
2021-03-12,-1.8697186699999992,0.0,0.0,-0.027371726333333513,0.0014044195688621697
2021-03-13,0.9984762499999995,0.0,0.0,0.018049057999999008,0.006599855521736253
2021-03-14,-0.03967466000000108,0.0,0.0,0.011739600000000294,0.004866944836299902
2021-03-15,-0.015457349999998371,0.0,0.0,0.030342402000002267,0.00026951268252839444
2021-03-16,0.14620137,0.0,0.0,0.026102626666665074,0.006280297922550249
2021-03-17,-0.16824704000000068,0.0,0.0,0.04527039466666771,-0.017627726986030323
2021-03-18,-0.3858428200000006,0.0,0.0,0.011944633666665538,-0.0033835577906839998
2021-03-19,0.8042648700000008,0.0,0.0,0.057235267000001144,-0.009558787110247713
2021-03-20,-0.5619011300000007,0.0,0.0,0.060065544333332,-0.06543629014669716
2021-03-21,-0.15090223999999886,0.0,0.0,0.039521452666665624,-0.040011203860104705
2021-03-22,0.48405082999999927,0.0,0.0,0.04705379100000151,-0.025996370784393874
2021-03-23,0.27768722999999973,0.0,0.0,0.05598942766666681,-0.023795556605905377
2021-03-24,-0.21348622000000006,0.0,0.0,0.029142486333334716,-0.00560332971787425
2021-03-25,-0.3392849299999998,0.0,0.0,0.010805687666664454,-0.0036102505605538626
2021-03-26,-0.19463095000000052,0.0,0.0,0.022484872333333072,-0.02247362984161705
2021-03-27,0.2547362600000014,0.0,0.0,0.04601630533333356,-0.06051041906637289
2021-03-28,0.1416561699999992,0.0,0.0,0.026408590333334203,-0.01656546560614025
2021-03-29,0.6078492700000009,0.0,0.0,0.06855980733333489,-0.056602957993856784
2021-03-30,-0.48618981000000083,0.0,0.0,0.03044487099999671,-0.024889406547727366
2021-03-31,0.9227828599999999,0.0,0.0,0.05681257233333348,0.0168666899239987
2021-04-01,-1.1078551700000006,0.0,1.0,0.01506623633333426,-0.013564327872996329
2021-04-02,-0.6089030900000001,0.0,0.0,-0.025751996333333693,0.02244374744790295
2021-04-03,0.7728158900000004,0.0,0.0,-0.02690679299999843,-0.02695185021129437
2021-04-04,-0.1701365199999998,0.0,0.0,-0.0028125876666678096,0.0005404789639571472
2021-04-05,-0.3921484399999997,0.0,0.0,-0.026144572666666477,0.0066839194228880405
2021-04-06,0.1494967099999993,0.0,0.0,-0.0232364666666669,-0.0011810175402637846
2021-04-07,-0.23264891,0.0,0.0,-0.03217309000000057,0.0036806411207470635
2021-04-08,-0.002008519999998626,0.0,0.0,-0.040303359999999344,-0.010120389181533684
2021-04-09,0.36238937999999976,0.0,0.0,-0.014144566999998887,-0.0035142451432459976
2021-04-10,-0.40418063999999987,0.0,0.0,-0.04736033400000217,-0.026783511800782756
2021-04-11,-0.14652441000000138,0.0,0.0,0.01007947466666792,-0.020039030192367524
2021-04-12,0.00011568000000039547,0.0,0.0,-0.02319921100000144,0.015527486106373556
2021-04-13,0.24745833000000061,0.0,0.0,-0.013628111333332527,0.004620160229489245
2021-04-14,-0.03153784000000037,0.0,0.0,-0.014164127666667525,0.005089328173943197
2021-04-15,-0.008794469999999777,0.0,0.0,-0.01933065566666592,0.002734716261209469
2021-04-16,-0.09746847999999986,0.0,0.0,-0.016971370333333624,0.007199342882119708
2021-04-17,0.12949242000000005,0.0,0.0,0.00020647100000026342,-0.0001476661932822143
2021-04-18,0.32387025999999963,0.0,0.0,-0.01580668266666585,-0.011068207624561621
2021-04-19,-0.7428641999999996,0.0,0.0,-0.021838784999999916,0.019005588229838
2021-04-20,0.8904174999999999,0.0,0.0,0.012871873000001699,0.0006728193285119866
2021-04-21,-0.4787457600000007,0.0,0.0,-0.019221346666670414,-0.0012757412936224566
2021-04-22,0.5500189800000008,0.0,0.0,-0.01014362166666416,-0.01133087991651377
2021-04-23,0.43137504999999976,0.0,0.0,0.011351753999999659,0.01561373087956125
2021-04-24,-0.05758471000000043,0.0,0.0,0.02074176133333161,0.0170321891466656
2021-04-25,0.8314877700000007,0.0,0.0,0.05494571866666753,0.07371277955091343
2021-04-26,-0.3984019200000013,0.0,0.0,0.03317444600000208,0.03274009394302735
2021-04-27,0.44280187000000026,0.0,0.0,0.04321263599999803,0.058721730076166434
2021-04-28,-0.6500882099999998,0.0,0.0,0.0012813866666654405,0.0015625410213021551
2021-04-29,1.0081589100000006,0.0,0.0,0.05109301066666916,0.07749514379320355
2021-04-30,-0.32482405000000014,0.0,0.0,0.009506113666667204,0.017208995769173452
2021-05-01,-0.5623239200000008,0.0,1.0,0.027690488666664237,0.014957991440271545
2021-05-02,1.4429796900000014,0.0,0.0,0.09608658133333492,0.09393482855039259
2021-05-03,-1.5857898600000002,0.0,0.0,0.017466389666665805,0.005863402963479314
2021-05-04,0.9437287799999989,0.0,0.0,0.054595233000000576,0.04123059198297674
2021-05-05,-0.5834969099999991,0.0,0.0,0.0482169506666672,0.004504014343367002
2021-05-06,-0.2129966000000003,0.0,0.0,0.03613384033333311,0.00019487090090120063
2021-05-07,-0.0038913699999998386,0.0,0.0,0.043759091666666805,-0.008019715165812569
2021-05-08,0.6409394200000005,0.0,0.0,0.06519068966666453,0.008651212787673557
2021-05-09,-0.5357834100000005,0.0,0.0,0.035251596666666885,-0.0010712393459000324
2021-05-10,-0.3291834500000004,0.0,0.0,0.03775150300000085,-0.019442621236332558
2021-05-11,0.16379028000000062,0.0,0.0,0.04809532599999855,-0.027500159718109707
2021-05-12,-0.513667400000001,0.0,0.0,0.03096922333333474,-0.030071573135005747
2021-05-13,0.17890178000000034,0.0,0.0,0.02868400499999879,-0.02182770989391447
2021-05-14,-0.39409893999999923,0.0,0.0,0.01659863500000114,-0.01826165867889762
2021-05-15,0.6280611599999997,0.0,0.0,0.03782715599999875,-0.02798110076135296
2021-05-16,-0.07177129999999998,0.0,0.0,0.038683728666669026,-0.036876674126575915
2021-05-17,-0.3170712299999998,0.0,0.0,0.023798273666667313,-0.028343897575335508
2021-05-18,-0.057014450000000494,0.0,0.0,0.01110211666666494,-0.011591948626545778
2021-05-19,0.3216972699999996,0.0,0.0,0.046587498999999255,-0.07070509634375588
2021-05-20,-0.5891356299999995,0.0,0.0,-0.002730938666667626,0.0037571472750809187
2021-05-21,-0.28099401000000057,0.0,0.0,0.003860786333335753,-0.007958835787913565
2021-05-22,0.5375049399999998,0.0,0.0,0.0034436516666662698,-0.003809833619495828
2021-05-23,0.14333357000000113,0.0,0.0,-0.0061577310000018315,0.0035995704715200416
2021-05-24,-0.410971850000001,0.0,0.0,-0.01793730233333335,0.017373939519618187
2021-05-25,-0.3456907099999995,0.0,0.0,-0.057176584999997004,0.025946603037856564
2021-05-26,-0.12681710000000024,0.0,0.0,-0.04812375766666932,0.03719154570562755
2021-05-27,0.13730024000000007,0.0,0.0,-0.058307145333332144,0.012035472544834502
2021-05-28,0.2376504300000004,0.0,0.0,-0.02871585733333326,0.012998689839513689
2021-05-29,-0.34835031999999977,0.0,0.0,-0.0739328316666672,-0.009832301999342485
2021-05-30,0.07917757999999964,0.0,0.0,-0.06046611066666685,-0.0029113483153274666
2021-05-31,-0.19149765000000052,0.0,0.0,-0.048105234999999524,0.021413300613670194
2021-06-01,0.473420410000001,0.0,1.0,-0.08042387766666614,-0.09490867360528776
2021-06-02,-0.35114751000000055,0.0,0.0,-0.03926913266666787,0.012043724169260694
2021-06-03,-0.667048659999999,0.0,0.0,-0.0929617140000012,-0.004268713686551573
2021-06-04,0.08369823999999859,0.0,0.0,-0.07072187566666521,0.016957428298572053
2021-06-05,-0.08610297999999972,0.0,0.0,-0.06649208833333198,0.024257251751458098
2021-06-06,-0.07042897999999909,0.0,0.0,-0.06871000866666854,0.020884681946251038
2021-06-07,0.5607394999999986,0.0,0.0,-0.07138333933333207,-0.05568707362519931
2021-06-08,0.0010600600000003624,0.0,0.0,-0.05348855699999966,-0.02550931111643251
2021-06-09,-0.2651845599999998,0.0,0.0,-0.05135526066666607,-0.0026913305286007105
2021-06-10,1.3289210400000009,0.0,0.0,-0.01251756866666831,-0.018346039089552457
2021-06-11,-0.0551839300000001,0.0,0.0,0.0027652136666684868,0.0026869901471847646
2021-06-12,0.03931115999999868,0.0,0.0,-0.001887806999999242,-0.0022108950050906406
2021-06-13,0.3375607500000015,0.0,0.0,0.02250084933333163,0.024279233991674865
2021-06-14,-0.22608680999999997,0.0,0.0,-0.005970749666666109,-0.008401824561800164
2021-06-15,0.6208712399999996,0.0,0.0,0.017117334999998235,0.0316453881501223
2021-06-16,-0.61537693,0.0,0.0,0.007173811666666197,0.007047058390266425
2021-06-17,-0.0015996200000003569,0.0,0.0,0.00902097266666857,0.008189771672739932
2021-06-18,-0.8820182200000009,0.0,0.0,-0.031102876999998585,-0.014343656491347279
2021-06-19,0.5666532500000017,0.0,0.0,0.007423418999998432,0.0034614195073809917
2021-06-20,0.2235871499999984,0.0,0.0,0.024242791000000707,0.009379188298324292
2021-06-21,-0.1790764799999991,0.0,0.0,0.00035674366666427204,0.00023586298876832057
2021-06-22,0.9024090299999994,0.0,0.0,0.025659259000002876,0.037556508485012574
2021-06-23,0.20077558000000018,0.0,0.0,0.04605083999999948,0.053178605092237596
2021-06-24,-0.6794961300000004,0.0,0.0,0.03492399266666624,0.010745888435007567
2021-06-25,0.043582330000001335,0.0,0.0,0.040603973666668125,0.007756360936264084
2021-06-26,-0.8075591600000003,0.0,0.0,0.009108660333330576,-0.002908103194624756
2021-06-27,0.4620475899999992,0.0,0.0,0.016588565666669552,0.002619003341451931
2021-06-28,-0.3893283399999987,0.0,0.0,0.015222631666665265,-0.00590351624364327
2021-06-29,0.19813194999999872,0.0,0.0,0.019187777333332434,-0.0041626550482494196
2021-06-30,-0.9359392999999994,0.0,0.0,-0.005626944333332773,0.005801849034307471
2021-07-01,0.38796314999999915,0.0,1.0,-0.008475519666667708,0.00342104072930427
2021-07-02,-0.5352105699999985,0.0,0.0,-0.014610954999998427,0.014661517876300767
2021-07-03,-0.1159311900000013,0.0,0.0,0.0037596273333324604,-0.005771531003112895
2021-07-04,0.502019820000001,0.0,0.0,0.017703680000000332,-0.02058659063046242
2021-07-05,0.10709995000000028,0.0,0.0,0.024143777666667532,-0.029441693953422332
2021-07-06,0.7119194099999984,0.0,0.0,0.05022205733333429,-0.04250347571813928
2021-07-07,-0.19101546999999997,0.0,0.0,0.025163558333332503,-0.016282214521143867
2021-07-08,0.4065374900000016,0.0,0.0,0.03867947266666505,-0.014622261851266027
2021-07-09,-0.5589723300000013,0.0,0.0,0.028886547000000817,-0.03357712186366968
2021-07-10,0.42645248,0.0,0.0,-0.0011957383333331961,-0.00040341971246449226
2021-07-11,0.6418889400000012,0.0,0.0,0.022040023999998937,0.018228040487263564
2021-07-12,0.0038402999999984644,0.0,0.0,0.020857662000000943,0.016759226829471396
2021-07-13,-0.26976722999999936,0.0,0.0,0.000613395999998545,0.0005097693728297603
2021-07-14,-0.2949453599999998,0.0,0.0,-0.0016818889999985487,-0.0006655648478813836
2021-07-15,0.03554218999999925,0.0,0.0,-0.021192857333334203,-0.020804022043428128
2021-07-16,0.6575219800000003,0.0,0.0,0.02123710633333431,0.021595382609225777
2021-07-17,0.28739260000000044,0.0,0.0,0.030870180333330666,0.03584028415079976
2021-07-18,-0.62301903,0.0,0.0,0.0395034866666677,-0.004634481269250479
2021-07-19,0.9421622999999997,0.0,0.0,0.052020455000000965,0.050633337882534324
2021-07-20,-0.26823233,0.0,0.0,0.03562647233333216,0.029325061397584617
2021-07-21,0.3918087400000001,0.0,0.0,0.05465597966666813,0.04729726940525847
2021-07-22,0.39517428999999993,0.0,0.0,0.03774815499999917,0.05967940115857007
2021-07-23,-0.8986904899999999,0.0,0.0,0.0010992860000005322,0.0011741624696103292
2021-07-24,0.31812024999999977,0.0,0.0,0.03435316533333399,0.027786194612481885
2021-07-25,0.2511871800000005,0.0,0.0,0.04127332699999897,0.03744437734652428
2021-07-26,-0.3055412999999998,0.0,0.0,0.058007255666666424,0.011166027459510008
2021-07-27,0.08994511000000038,0.0,0.0,0.04560383966666848,0.02007828801212186
2021-07-28,0.3937008500000001,0.0,0.0,0.07170481266666684,0.026373004684423607
2021-07-29,-0.8827479100000009,0.0,0.0,0.03567548399999865,-0.00228080227922578
2021-07-30,0.1328416800000003,0.0,0.0,0.07130151666666684,-0.04045375110802951
2021-07-31,-0.06760966000000046,0.0,0.0,0.05611575633333388,-0.026828630896657324
2021-08-01,0.3380374600000007,0.0,1.0,0.0852240240000004,-0.060142502887279514
2021-08-02,0.11326397999999926,0.0,0.0,0.09286386299999982,-0.0824528424618508
2021-08-03,-0.5317051900000003,0.0,0.0,0.058406362666664435,-0.06483289263070291
2021-08-04,-0.4378353799999992,0.0,0.0,0.04024185166666783,-0.06275092243017255
2021-08-05,0.4222427599999996,0.0,0.0,0.030585963333331634,-0.023438337134695342
2021-08-06,0.17994016000000101,0.0,0.0,0.04295115100000224,-0.0379117612363854
2021-08-07,-0.5319227200000007,0.0,0.0,0.011669144000000742,-0.012737264489948275
2021-08-08,0.15738709000000028,0.0,0.0,0.03554779133333241,-0.05736674035136369
2021-08-09,-0.6446894600000004,0.0,0.0,-0.00015694000000010533,0.0003101215666513335
2021-08-10,0.9950568700000009,0.0,0.0,0.011615324333334343,-0.0029988173180432454
2021-08-11,-0.43877548000000033,0.0,0.0,-0.0031385350000014967,0.0022873901567832533
2021-08-12,0.4453847399999997,0.0,0.0,0.0206998640000009,-0.011728612349898138
2021-08-13,0.23545367000000006,0.0,0.0,0.038379831666665254,-0.02775652135069273
2021-08-14,-0.8211108899999999,0.0,0.0,0.009824729000001753,-0.017082459026200536
2021-08-15,0.9603596999999997,0.0,0.0,0.019919319666664492,0.0025418669781995806
2021-08-16,0.27125863000000017,0.0,0.0,0.019381520666668095,0.014212395795378086
2021-08-17,0.8004790199999992,0.0,0.0,0.0668314556666676,0.05222091271256363
2021-08-18,-0.554331809999999,0.0,0.0,0.016948318666665685,0.017564597668091264
2021-08-19,-0.0874644,0.0,0.0,0.022973916333333122,0.01414869566007515
2021-08-20,-0.4641725300000008,0.0,0.0,-0.005558792666667145,-0.0029013757192540846
2021-08-21,0.3797016500000012,0.0,0.0,-0.006074547333332347,-0.007901851974300933
2021-08-22,0.10096167999999928,0.0,0.0,0.027247191666667447,0.013428985436791607
2021-08-23,0.1632490999999998,0.0,0.0,0.022084819999998118,0.019606810940529296
2021-08-24,-0.13707851999999932,0.0,0.0,0.009142629999999485,0.00861276916860132
2021-08-25,0.4076765299999998,0.0,0.0,0.03291655766666857,0.03169550537161503
2021-08-26,-0.7275966599999997,0.0,0.0,0.005665165333331501,0.0019780310339329032
2021-08-27,-0.08085942000000124,0.0,0.0,-0.010153510333331894,-0.006363317638032995
2021-08-28,-0.4694278799999996,0.0,0.0,0.003623823999999942,-0.0019882396187623774
2021-08-29,0.9257011500000001,0.0,0.0,0.03005247299999958,0.01044060590045126
2021-08-30,-0.8605386799999994,0.0,0.0,0.0036215056666666356,-0.0017612184519444352
2021-08-31,0.30102620999999985,0.0,0.0,0.0023877973333323865,0.0001453007803594586
2021-09-01,0.41429004999999997,0.0,1.0,0.012421999666669237,0.00623447897213969
2021-09-02,-0.7141238600000008,0.0,0.0,0.0063413773333316215,-0.003712379164809043
2021-09-03,-0.40481675000000017,0.0,0.0,0.007441998333334254,-0.009944265072181158
2021-09-04,0.39593968000000146,0.0,0.0,0.006565228999999562,-0.004236057577592489
2021-09-05,-0.20791031999999987,0.0,0.0,-0.006363120333332972,0.004263180887396079
2021-09-06,0.10928305999999921,0.0,0.0,0.015010405666664894,-0.01590643993224694
2021-09-07,-0.8940993600000002,0.0,0.0,-0.02003914266666662,0.0337400322263578
2021-09-08,-0.14333427000000043,0.0,0.0,-0.0033273029999971726,0.0075634694259733015
2021-09-09,-0.2737366199999993,0.0,0.0,-0.045620419333335605,0.0696137030810412
2021-09-10,0.2016778299999995,0.0,0.0,-0.02427197566666628,0.037209214642677124
2021-09-11,-0.26896279999999884,0.0,0.0,-0.04808356033333361,0.06070261592114834
2021-09-12,0.15407721999999957,0.0,0.0,-0.05079610866666506,0.04402281761421689
2021-09-13,-0.5156491400000007,0.0,0.0,-0.04061405033333543,0.0634504020275738
2021-09-14,0.09598839000000048,0.0,0.0,-0.06942642733333138,0.055829893294179644
2021-09-15,-0.34553621000000057,0.0,0.0,-0.0899862553333346,0.06388733837381899
2021-09-16,-0.6913242699999991,0.0,0.0,-0.13971303166666793,0.06943734130959966
2021-09-17,-0.2284990699999998,0.0,0.0,-0.12885194033333036,0.08997046422969279
2021-09-18,-0.8971763580000012,0.0,0.0,-0.15584233893333455,0.14399756650744266
2021-09-19,0.2279101180000005,0.0,0.0,-0.13277291733333207,0.10872406448959993
2021-09-20,0.2267433600000004,0.0,0.0,-0.1378715270000015,0.06321416341755626
2021-09-21,-0.0829169700000012,0.0,0.0,-0.14400081533333164,0.048784648049681856
2021-09-22,-0.03915326999999991,0.0,0.0,-0.15074756100000108,0.02870894647029787
2021-09-23,-0.09104747999999852,0.0,0.0,-0.14921319300000135,0.02441874378152531
2021-09-24,-0.09191820400000061,0.0,0.0,-0.1658663508,-0.007167691438389134
2021-09-25,-0.1270950089999996,0.0,0.0,-0.14584962909999888,0.019478580317423777
2021-09-26,1.146974822999999,0.0,0.0,-0.10492182099999958,-0.03103908409635925
2021-09-27,-0.6876878800000004,0.0,0.0,-0.11219715433333377,0.0012472134081553676
2021-09-28,0.5937143600000017,0.0,0.0,-0.12326338066666587,-0.07151095021772558
2021-09-29,-0.28918234,0.0,0.0,-0.10421816933333439,-0.029014994548783424
2021-09-30,-0.07781210999999999,0.0,0.0,-0.11684611333333272,-0.05204242487082822
2021-10-01,0.07972684999999835,0.0,1.0,-0.12799822000000027,-0.09579687809444648
2021-10-02,-0.27443111999999914,0.0,0.0,-0.11334179533333355,-0.055947124927674396
2021-10-03,-0.12390590999999951,0.0,0.0,-0.10397810066666757,-0.039857289225516235
2021-10-04,0.449109889999999,0.0,0.0,-0.10220576033333195,-0.08832110708729046
2021-10-05,-0.04943495999999925,0.0,0.0,-0.09692324833333466,-0.08783206824077983
2021-10-06,-0.09153339000000038,0.0,0.0,-0.10361712999999995,-0.11529895412310731
2021-10-07,0.035426360000000656,0.0,0.0,-0.07263293933333159,-0.06032298106090139
2021-10-08,1.1396005799999998,0.0,0.0,-0.02986844433333502,-0.04630312072589593
2021-10-09,-0.7306227400000012,0.0,0.0,-0.04509798166666634,-0.047020034522098686
2021-10-10,0.3113278300000015,0.0,0.0,-0.04144298166666616,-0.06355118851221664
2021-10-11,-0.14960910000000105,0.0,0.0,-0.03746452500000075,-0.052760556105992173
2021-10-12,0.4611135900000001,0.0,0.0,-0.027229979333331045,-0.056693568794529026
2021-10-13,0.43942146000000015,0.0,0.0,0.004605707333332987,0.00974811322207969
2021-10-14,-0.03771573999999944,0.0,0.0,0.00014890299999770207,0.0003192608783558759
2021-10-15,0.7128734599999991,0.0,0.0,0.035429225333333036,0.08053352236716271
2021-10-16,-0.08062597999999888,0.0,0.0,0.05578583500000178,0.07933956680897225
2021-10-17,0.9078341999999999,0.0,0.0,0.09366361066666684,0.1457607200686899
2021-10-18,-0.9789157199999998,0.0,0.0,0.09093896526666789,0.025077732372965622
2021-10-19,1.0613613699999984,0.0,0.0,0.11872067366666528,0.09720225751557687
2021-10-20,0.06534991000000012,0.0,0.0,0.1133408919999983,0.08813706056247517
2021-10-21,-0.14404744999999863,0.0,0.0,0.11130320933333593,0.05874318807820389
2021-10-22,0.09284910999999951,0.0,0.0,0.11570328866666557,0.04982611114566504
2021-10-23,-0.6885968499999997,0.0,0.0,0.09578497633333427,0.0009063688979966678
2021-10-24,0.21769577999999967,0.0,0.0,0.10610544246666542,-0.0023575800985371487
2021-10-25,-0.24194999000000017,0.0,0.0,0.10227694309999968,-0.02718247309253452
2021-10-26,-0.31742780999999987,0.0,0.0,0.05346352200000126,0.0009792501845891088
2021-10-27,-0.1808276400000004,0.0,0.0,0.07035886333333252,-0.028774955424347493
2021-10-28,0.1338200399999998,0.0,0.0,0.0550290526666668,-0.008359837770748335
2021-10-29,0.2639515200000009,0.0,0.0,0.07346684799999892,-0.016272225040321775
2021-10-30,0.11354518999999996,0.0,0.0,0.07984542466666689,-0.022201352728732138
2021-10-31,0.8236729999999994,0.0,0.0,0.10464362966666663,0.004760404605677504
2021-11-01,-0.18492891999999905,0.0,1.0,0.10762703633333359,-0.028137585618396965
2021-11-02,-0.57783491,0.0,0.0,0.09249606966666768,-0.06504320999570057
2021-11-03,-0.35953979000000125,0.0,0.0,0.0655410803333325,-0.05095841031454884
